,content,label
282,"In this video, @WiliotHQ’s Steve Statler demonstrates the use of tiny battery-free Bluetooth sensor tags on vaccine vials. Watch more here: bit.ly/3Xtl2bK @iotforall #supplychain #logistics #iot #retailtech #foodtech #futurefood #sustainability",Neutral
283,"Upcycling food waste before it reaches landfills offers one solution, 🙌 and that’s where Susgrainable steps in. 👀

Curious to know the impact of your purchase? Be sure to check out our packaging to see how many grains you’ve rescued! 👏

#Baking #Sustainability #Food #Upcycled",Neutral
284,"Travel Accommodation Providers Know That Sustainability Matters

#Travel #Tourism #TravelAccommodation #sustainability #booking https://t.co/CYUeHy4KUQ",Neutral
285,"Be on the lookout, as Jamaicans for Justice will be hosting its Community Activism for Climate Justice Tour on Thursday, February 2, 2022.

#JusticeForAll
#JFJ
#Climatechange https://t.co/LUrs0EGPmX",Neutral
286,.@HenselPhelps launches a new investment company within Hensel Phelps specializing in #construction innovation and technology. connectedworld.com/fostering-inno… #IoT #sustainability #AI #5G #cloud #edge #futureofwork #infrastructure https://t.co/VA2rtSPAUZ,Neutral
287,Our Regional Administrator Adam Ortiz joined partners to discuss #ClimateChange &amp; Resiliency on the #DRBCClimateForum at the #PDESummit23! Our Climate Adaptation Implementation Plan describes what we are doing here in the region. View the plan ➡️ bit.ly/EPAR3CAIP https://t.co/V9CMZshY8j,Positive
288,#NetZero #Tanzania #Batteries “We need to present #ClimateChange in a good way.” -  @GibsonKawago @1popmovement @wagatanzania @chibeze1 #SDG’s @dteten @SubjecttoClimate bit.ly/3WYz2tq https://t.co/3ukV0oSTVg,Positive
289,"Schneider Electric is proud to lead the home energy revolution at CES2023. 

Discover our innovative solutions that empower you to make energy savings. That’s good for your energy bill, that’s good for the planet too!

#sustainability #sustainablehomes #ces2023 #NetZero https://t.co/esBnIM8RBB",Positive
290,"Our CEO, Steve Mantle, will be attending the Oregon Blueberry Conference next week. Come stop by and spark up a conversation with us on our recent developments in the #blueberry industry.
#agtech #data #blueberries #innovate #sustainability #yield #soil #nutrients #berrysmart https://t.co/xjPfkiCfyk",Neutral
291,"#ClimateChange means there are more extreme weather events every year and those events have a negative impact on our #infrastructure. Meanwhile, #inflation means that repairs and maintenance cost even even more than before.

hubs.li/Q01zWvpc0",Negative
292,"#ClimateChange means there are more extreme weather events every year and those events have a negative impact on our #infrastructure. Meanwhile, #inflation means that repairs and maintenance cost even even more than before.

hubs.li/Q01zWCxh0",Negative
293,"The government risks not meeting its net zero carbon targets if it doesn’t scale up the most sustainable aviation fuels as soon as possible, according to a new report by Green Alliance.

#NetZero #AviationIndustry #Sustainability ethicalhour.com/energy-infrast…",Negative
294,"After delays, superfund clean-ups will begin at Gastonia, Yadkinville, Charlotte and Jacksonville
#environment #pollution 
ncpolicywatch.com/2023/02/01/aft…?",Neutral
295,The #Government keeps Hollering #ClimateChange Greed is what is causing Climate change and Ioss of animal species Instead of refurbishing City properties they chase people to the countryside destroy all the trees and build again. Leave us Country folk the hell alone.,Negative
296,"It's another warm winter day, climate change myabe still hoax. #climatechange #globalwarming. fuck the AI https://t.co/vV4P7F4tJ4",Negative
297,"Water and climate are intricately linked, with extreme weather events manifested through changes in the water cycle. Water - the fundamental molecule on which all of life depends - is the medium by which #climatechange is felt on earth. Here’s why.

burntislandventures.com/the-blog/clima… https://t.co/bmYHqchkb3",Neutral
298,"In the dark: Study reveals need for better understanding of light pollution on migrating animals - ""It's concerning to see that light pollution has such widespread effects."" beta.nsf.gov/news/dark-stud… via @NSF #ecology #environment #science #SciChat",Negative
299,"#ThinkingSustainably can lead to a reduction in your carbon footprint and subsequently mitigate the future effects of #climatechange. Any business or organization can take on the challenge. 

#GreenspeakePR #sustainability #SustainableDevelopment 

greenspeake.com/how-to-reduce-…",Negative
300,So easy to read...enlightening #food #environment This is the environmental cost of the food we eat washingtonpost.com/climate-enviro…,Positive
301,What are social media's obligations to make sure #climatechange info is science-based + free from denialists? edweek.org/technology/mos…,Neutral
302,As African nations increase access to electricity the challenge is to do this in a way that promotes #cleanenergy &amp; prevents the worst impacts of #climatechange. To make those goals a reality the US must navigate policy challenges &amp; opportunities. carnegieendowment.org/2023/01/31/how…,Neutral
303,"Being vegan reduces carbon emissions by reducing the demand for animal products, which require more resources to produce than plant-based foods. #GoVegan #ClimateChange #CarbonEmissions",Positive
304,"Are you responsible for communicating #Sustainability to stakeholders?  

#podcast out tomorrow! I revisit thoughts on this topic; follows publication of CBI report on state of clean growth in the Uk = more pressure for #comms folk to tell credible stories #builtenvironment",Positive
305,"The great cities are in great threat in #ClimateChange age rpujolviven.blogspot.com/2015/12/climat…
This city shouldn’t be here politico.eu/article/europe…",Negative
306,MENA countries are facing a looming crisis of #landscarcity aggravated by #climatechange. See the data and learn about the strategic trade-offs to respond to this challenge in our new report: wrld.bg/vvjK50MtJky https://t.co/rbUfJanZFA,Negative
307,"Metal roofs are highly durable, energy efficient, and recyclable, which makes them an eco-friendly choice for home and business owners. Visit our website to learn more about the benefits. ow.ly/Vgmt50MHemV #Sustainability #StaindingSeam #RoofingContractors https://t.co/VF4bLqcKq7",Positive
308,"#ClimateChange is a time evolution due to our hand rpujolviven.blogspot.com/2013/05/are-40…
#CO2 is 50% higher than pre-industrial age noaa.gov/news-release/c…",Neutral
309,"Whatever your diet you can back British farmers, do your bit for the environment (British farmers have incredibly high #environment standards)  and keep £ in our local economy if you #biteintobritish #backbritishfarming @biteintobritish",Neutral
310,"#ClimateChange is a bad news who nobody wants to talk rpujolviven.blogspot.com/2020/02/the-pr… #ClimateCrisis #ClimateAction 
FASTER THAN EXPECTED…why most climate scientists can’t tell the truth (in public)
medium.com/@JacksonDamian…",Negative
311,"Two nice articles summarizing JLL's ""Decarbonizing the Built Environment"" report from 2021. 👉 bit.ly/3HrGqY5

#2030energy #2030water #design #architecture #environment #commercialrealestate #buildings #commercialbuildings #builtenvironment #sustainability #ESG #leasing",Positive
312,"It's another warm winter day, climate change myabe still hoax. #climatechange #globalwarming. fuck the AI https://t.co/bkmRQpT9vI",Negative
313,"TDataScience: RT @AnaBildea: 🆕It's time to measure &amp; reduce the #carbonfootprint of our #ML models. In my latest article, I provide feedback on how to use #codecarbon and #carbontracker in #VertexAI   medium.com/towards-data-s… 
@TDataScience #Sustainability #ArtificialIntelli…",Positive
314,"#GlobalWarming is pushing 2022 Temperatures 
But we often ignores the threat of It rpujolviven.blogspot.com/2017/03/temper…
#ClimateCrisis #ClimateChange #ClimateCatastrophe 
twitter.com/scottduncanwx/…",Negative
315,"#ClimateCollapse is here rpujolviven.blogspot.com/2017/12/tomorr… However we are still losing the time rpujolviven.blogspot.com/2020/02/the-pr…
#ClimateEmergency #ClimateCrisis
#ClimateChange #ClimateCatastrophe 
twitter.com/chrislibertyno…",Negative
316,"“In the fight against #climatechange, we need to go big. In addition to decreasing fossil fuel use [...], #NaturalClimateSolutions projects like this can help sequester carbon &amp; protect the millions of tons of carbon already stored in MN’s peatlands.” #BuildingAmbitionUSN4C",Positive
317,"We're sharing Nutrition Without Compromise (@orlonutrition) episode to continue our discussion on how to obtain #healthyfood in an ever-changing #environment --#RegenerativeAgriculture. 

caremorebebetter.com/from-flood-to-…

 #farming #soil #food #newepisode #podcast #climatechange https://t.co/TZLAhEPp2H",Neutral
318,"New Climate News: 

Hundreds of hours of sewage discharged in two days, map shows

#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechange
blog.hava.solutions/2023/01/24/hun…",Negative
319,10 years|a decade|All children born in the last 10 years have been #blessed with the incredible #gift of #Life|sadly on a planet under the stress &amp; strain of anthropogenic #climatechange° devastating levels of kombustion &amp; korruption|intensified 17-7-19|1-2-23 #Middleton #Ggg2023 https://t.co/GsxJB6Qj3n,Negative
320,Need to do better on your environmental packaging @PetsatHome - why put a big plastic bag over a plastic bag for delivery within your own supply chain? #environment https://t.co/d2KZ4Hpdzt,Negative
321,"2022 will be other year of record
#GlobalWarming is rising  rpujolviven.blogspot.com/2020/02/the-pr… #ClimateCatastrophe #ClimateCrisis #ClimateCollapse #ClimateChange 
https://t.co/YWRcihvnFJ",Negative
322,"Do you want to talk about climate change but you’re not sure where to start? Try @ecoAmerica's 5 Steps to Effective Climate Communication. It provides steps to help you craft emotionally resonant, personalized, and effective messages on #ClimateChange. buff.ly/3GZNQS6 https://t.co/k4P17Zh01O",Neutral
323,"This #WorldWetlandsDay, wetlands deserve to be celebrated because they:

🌱buffer adverse impacts of #ClimateChange
⬇️reduce flood risk
✅prevent &amp; control soil erosion
🐸restore #Biodiversity
💨function as carbon sinks

More via @unuehs: ehs.unu.edu/news/news/unsu… https://t.co/wZsdg1edVS",Positive
324,"Concerining Data Visualization 👉 One Million Species are On the Brink of Extinction

@reuters #climatechange #extinction #ExtinctIsForever

reut.rs/3VSenXf",Negative
325,"As technology continues to advance, one key question arises: what should be your first step? 

#Sustainability or #strategy?

hubs.li/Q01z-3_z0",Neutral
326,"RT @AnaBildea: 🆕It's time to measure &amp; reduce the #carbonfootprint of our #ML models. In my latest article, I provide feedback on how to use #codecarbon and #carbontracker in #VertexAI   medium.com/towards-data-s… 
@TDataScience #Sustainability #ArtificialIntelligence #DeepLea…",Positive
327,"Our water waste push #ClimateChange 
We must change our #water use rpujolviven.blogspot.com/2013/07/water.…
twitter.com/movendi_int/st…",Positive
328,"@obannonJD @GeraldKutney I’ll bite - a climate denier is someone that denies the more than 99.9% of studies that agree that human activity, such as burning fossil fuels, is causing #ClimateChange. news.cornell.edu/stories/2021/1…",Neutral
329,"Find out what VMware EMEA VP &amp; CTO Joe Baguley’s observations are for tech leaders in 2023: from #sustainability, to changing working patterns, #AI and the importance of becoming #CloudSmart: infl.tv/lScp",Positive
330,"Why AI Is a Key Element in Helping Retailers Achieve Zero-Waste Returns Goals
By @letsgotrg  

RLA Blog rla.org/media/article/…

#rla #reverselogistics #circulareconomy #returns #returnsmanagement #retailers #supplychain #sustainability #zeroemissions #zerowaste #technology #ai https://t.co/AYQV3Ro3ri",Positive
331,That was our CEO @phillsmith88 &amp; @NTFC_CT James Hill completing the #LayerUpChallenge Have you had a go. Find out tomorrow morning who got the most t shirts on #Sustainability #ClimateAction #Northamptonshire,Neutral
332,Chess players face a tough foe: Air pollution dlvr.it/Shnv6z #ClimateChange,Negative
333,"#Carbonsequestration is essential for reducing greenhouse gas emissions and #climatechange. Each carbon sequestration method has its own benefits and characteristics. 

Learn about the multiple types of carbon sequestration: ifsolutions.com/different-type… https://t.co/jMQypybdsc",Positive
334,Use #data to measure the performance of various marketing tactics and implement changes to boost the #sustainability of #growth.,Positive
335,Zeekr 003 Compact SUV Teased As Brand's First EV Coming To Europe ift.tt/jBWUwqz #ElectricVehicles #Tesla #EV #Renewables #ClimateChange #RenewableEnergy,Positive
336,Biden Administration Bans Mining in Boundary Waters Wilderness #environment via: @nytimes nytimes.com/2023/01/26/cli…,Positive
337,"Oh, come on, @POTUS! You campaigned as the ""Climate President."" You can't greenlight massive new #FossilFuel projects and hold that title. If you really believe that #ClimateChange is the ""single most existential threat to humanity,"" Willow cannot move forward.",Positive
338,"I really enjoyed having a conversation with Deborah of The Green Path Podcast on sustainability and growing businesses.  

 @nekliolios @eileentso @mikebutcher @ChristianFaes @brisbourne @Timothy_Hughes 

#founders #ceo #startups #Entrepreneurs #business #sustainability https://t.co/tJMtqZ54It",Neutral
339,"Discover the incredible diversity of life within our seas and learn how we can all play a role in protecting and conserving it.

Britain’s Living Seas by @hannahsrudd is available now: bit.ly/3GMQLyZ 

#conservation #climatechange @WildlifeTrusts https://t.co/UXwNcOYskw",Positive
340,"An upcoming #CREDTalks session will feature Erik Leslie, Forest Manager at Harrop-Procter Community Forest. Join this #climatechange adaptation webinar on March 9th at 12pm PST. For more info and registration: 
cmiae.org/event/cred-tal…",Neutral
341,Ian Blackford says Tories are pushing people into poverty | News #Environment #Ecology #Climate #EcoFriendly [Video] dlvr.it/ShntZL,Negative
342,How Santa Cruz's Climate Action Plan Addresses Climate Change ... - Good Times dlvr.it/ShntSd #ClimateChange,Neutral
343,"When #TheLastOfUs is currently the hit TV show, and you got a #ClimateChange narrative to push, what do you?

You post clickbait articles like this - courtesy of The Wall Street Journal. https://t.co/mYWCAQ3D9C",Neutral
344,Should we talk about the weather? MM+M’s first-ever Climate Issue finds health-adjacent organizations belatedly starting to consider the impact of their practices on the environment: mmm-online.com/home/opinion/e… #Opinion #EditorsDesk #ClimateChange #Healthcare https://t.co/SSgyZFRWNL,Positive
345,"Prominent #media outlet takes money to report on “#climatechange,” and then attributes all weather-related problems to that climate change... what would you call that? 

You’d call it the new normal for the AP – and several other outlets.
the-pipeline.org/greenwashing-t…",Positive
346,"Volunteers needed to help save large trees at @Burien's Dottie Harper Park this Saturday, Feb. 4: b-townblog.com/volunteers-nee… #burien #buriennews #volunteers #environment @BurienParks https://t.co/V75HeXtngR",Positive
347,"Cutting down protected ancient forests in Europe is good for climate change?

#climatechange #climatecrisis #greennewdeal #usa #europe #EU #cdnpoli #americanpolitics #maga https://t.co/pMNV9ZNO2E",Negative
348,"The world’s farms are hooked on phosphorus, and that’s a problem | Nonrenewable fertilizer powers 50% of Earth's agricultural productivity.

bocvip.com/300950/the-wor…

#Environment https://t.co/89KkyE5lpV",Negative
349,NI Joins OCIA Consortium to Accelerate Solutions to Climate Change - Business Wire dlvr.it/Shnskv #ClimateChange,Positive
350,How climate change could lead to more animal attacks - Yahoo News dlvr.it/ShnsjZ #ClimateChange,Neutral
351,Scientists create light-emitting plants for sustainable urban lighting thebrighterside.news/post/1312023-s…   #science #environment #scientists #plants #lighting,Positive
352,"Boxed water was founded in 2009 as a sustainable alternative to plastic bottles. ♻️

However, there’s a hidden cost to boxed water. Is it really as sustainable as it promises to be? Listen in with @ApeBeverages

Listen here: youtube.com/shorts/6lA1mgx…

#Sustainability #podnation https://t.co/rFs0akyj0m",Positive
353,"3 countries are leading by example:
1. Bhutan
2. Suriname
3. Panama
More countries will hopefully join the carbon negative club soon.

#aracewemustwin #sustainability #CarbonNegative",Positive
354,#Climatechange can reduce the #resilience of human societies against natural hazards such as #earthquakes.,Positive
355,NIO Electric Car Sales Decreased By 12% In January 2023 ift.tt/Y0e58HG #ElectricVehicles #Tesla #EV #Renewables #ClimateChange #RenewableEnergy,Negative
356,"We have no time to lose implementing NY’s nation-leading climate law, &amp; @govkathyhochul's proposals in the Executive Budget clearly align with the Climate Action Council’s scoping plan, &amp; will help get us where we need to be to stave off the worst impacts of #ClimateChange.",Positive
357,"Even though electric vehicles help reduce carbon emissions, considerations should be made to ensure that the overall impact is a positive one for future generations #ElectricVehicles #mining #environment #Canada #ClimateAction 
cbc.ca/news/canada/wi…",Positive
358,How Is Climate Change Affecting Winter Storms in the US? - The Equation dlvr.it/ShnrnP #ClimateChange,Neutral
359,"The Five Major Types of Renewable #Energy!
⚡️ #biogas 
💨 #windenergy 
🔥 #geothermalenergy 
☀️ #solarenergy 
🌊 #hydrogen 

#Renewables #Sustainability #ESG #SDGs #wef23 #davos2023 #renewableenergy #SupplyChain #Procurement 

v/ Franco Ronconi  | Olivier LABORDE https://t.co/njcpLcPz9F",Positive
360,T-Mobile Commits to 2040 Net Zero Target dlvr.it/ShnrRb #ClimateChange https://t.co/jle9CVOHvz,Positive
361,Nearly two years ago group of us gave a 2.5 hour presentation to representatives of Qld State Government on dangers of woodfire smoke to date nothing except Brisbane Lord Mayor legalised fire pits. Don’t understand and don’t care #environment  theguardian.com/australia-news…,Positive
362,"Black-colored plastic, commonly used for food packaging, disposable coffee lids, and more, often can't be recycled. What can you do?
#Sustainability #Livegreen #Sustainable #Recycling #Howtorecycle #Plastic #Greenliving #Sustainablelife #Environment
ow.ly/FUjh50MoCvP https://t.co/fdSYsdMV56",Negative
363,"Trinity Health is looking for a full-time Agriculture and Community Health intern. 

Learn about this paid position here: myumi.ch/XndrD

#UMich #GoBlue #GrahamInstitute #Sustainability https://t.co/Tex7K5VSsu",Neutral
364,"""Not every #sustainability concept is identical. Sometimes you can offer #products that are #sustainable. Sometimes you have to offer products that make the application sustainable."" -Gulay Serhatkulu, @BASFCorporation 

Listen to Ep 63 on #TheChemicalShow to get more insights. https://t.co/km1RQE6lJr",Neutral
365,"Deborah Anderson, VP Global Cleaning Solutions, talked to @Chemicalweek about @Evonik’s focus on #innovation and #sustainability in Soaps &amp; Detergents. ""The world needs big, aggressive goals to move the needle on sustainability,"" she told @RebeccaCoons9. 

ow.ly/b3uK50MH9yE",Positive
366,"My head might explode. One more reason why self-driving EVs are not the answer to #Traffic. They're not the answer for #ClimateChange. 

They're only the answer for auto corporations' continued profits.

#Walk #Bike #PublicTransit",Positive
367,States miss deadline for agreement on Colorado River water dlvr.it/ShnrFM #ClimateChange https://t.co/gfNdcU2TiO,Negative
368,"The photo reveals clear changes to the face of the Earth, some of which are indicative of 50 years of climate change.
#ClimateChange #ClimateCrisis
ow.ly/Qg5m50MFuM6",Negative
369,"Turning Camelina Into a Renewable Fuel Source: @SustainableOils is working with @EarthDailyAgro to reintroduce camelina crops into the United States as a feedstock for sustainable renewable deisel fuel

#Sustainability #RenewableFuel #CropInputs 
ow.ly/rIw250MFV9q",Positive
370,"Why I’ll be cutting back on #BusinessTravel in 2023

ow.ly/EVEn50MFYSn

""#WorkTravel is blamed for an estimated 2% of global greenhouse emissions.""

#Travel #TravelIndustry #Sustainability",Positive
371,"Sustainability is key in the timber industry, that's why our platform only deals in responsibly sourced wood. #sustainability #timber #wood. wooduchoose.com/wood/Wood-Trad… https://t.co/hT2yrgTGvN",Positive
372,"Microplastics aren’t just affecting #wildlife. Impacts extend well beyond habitats, too.

e360.yale.edu/features/plast…

#plasticpollution #plastics  #plastic #reduce #reuse #recycle #remove #microplastics #climatechange  #weather",Negative
373,"As @USAID updates its water strategy in the #Sahel region, it will need to examine the interplay of economic and conflict fragility, irregular migration, #ClimateChange, and water availability.

Read more:
csis.org/analysis/suppo…",Neutral
374,How do we address today’s most critical #sustainable development obstacles? By investing in companies ready to meet the challenge. Learn more about our strategy combatting #incomeinequality and #climatechange. ow.ly/sxjA50Mv439 https://t.co/Scdvc3kNaZ,Neutral
375,High levels of ‘forever chemical’ found in endangered orcas in Canada theguardian.com/environment/20…  #science #environment #levels #orcas #canada,Negative
376,Maine Voices: New England’s young artists can inspire action on climate change pressherald.com/2023/02/01/mai… #climatechange,Positive
377,"To make #ClimateAction rewarding, researchers @UBC developed a free, online workshop to teach people how to reduce their #CarbonFootprint through actions that make them happier.

Read more (LINK): bit.ly/3XS4JVY

#CFIfunded
#ClimateChange
#ClimateCrisis
#Psychology https://t.co/WQKi5Nn5ED",Positive
378,"Here's a quick summary of what SDGs are if you haven't already heard about them. 🌱 

If you are looking to learn more make sure you check out our articles that talk about the SDGs!

#sustainability #magazine #EnvironFocusWebinars https://t.co/B7LCrBEHRJ",Neutral
379,"@fatimabsyed I would suggest there are greater threats from toxic #chemicals from Hamilton's steel foundries and Toronto industries that aren't getting captured or monitored more closely in Lake Ontario, than there are from human waste. True of US sites too. 
#environment https://t.co/MxuAf8NkYG",Negative
380,"Congratulations to #WDRC Prof. Himanshu Mishra and his Team for being selected as one of the top 10 finalists in the ITAS Arab Youth Competition with the project ""SandX and Carbosoil as two Practical technologies for realizing #sustainability and #Food-Water Security in GCCs."" https://t.co/P7N3xd42x4",Positive
381,1/28/2023 the largest glacier between the high peaks of Mt. Rainier and Glacier Peak has melted away after a long battle with global warming oregonlive.com/pacific-northw… #climatechange #Washington,Neutral
382,"Intelligent thinking from @BMW’s Dr Thomas Becker:

It’s not just about making vehicles electric, it’s about reduction of the CO2 footprint of the materials used across vehicles’ entire #supplychain footprint.

apple.news/A_XyR3Dq0QpS3d…
#procurement #sustainability #EV",Positive
383,"“The concept of ‘fairness’ is frequently overlooked in discussions about #supplychain #sustainability.”

True. And often to the detriment of small suppliers who can least afford any unfairness.

Good piece by @DrOyedijo &amp; Temidayo Akenroye.

#procurement
apple.news/AkJyq5JTnQrydZ…",Positive
384,"Sorry @_chloeswarbrick calling out your peers when the Greens, a party in power, have done next to nothing to advance progressice climate &amp; green issues nzherald.co.nz/nz/the-front-p… #climatechange #aucklandfloods",Neutral
385,School program for ‘Ocean Guardians’ seeks to expand in Alaska dlvr.it/ShnqS6 #ClimateChange https://t.co/tAjWaqts38,Positive
386,6 months ago I travelled across East Africa Coast and I saw the intersection of climate change and mental health in East Africa.#ChallengeDay1 #Africa  #Mushroom  #Eastafrica #zanzibar  #coastal  #Magical #ClimateChange #mentalhealth #Crypto  #NFTs #Wallpsychosis #YouthAdvocacy https://t.co/FTxv5yAqqz,Neutral
387,"""Our vision, 'We power life,' goes far beyond the essential service we provide for our customers and communities. We are focused on delivering long-term, sustainable value for all our stakeholders."" prn.to/3HjYkfs 

@Entergy #ESG #sustainability",Positive
388,Did you catch us on @Channel4News? We’re restoring rainforests in the UK and it’s a BIG deal! Temperate rainforests are key to removing carbon from the atmosphere and tackling #climatechange. 🌳 (1/4) https://t.co/zolHOo8t3a,Positive
389,"A new whitepaper from Australian Ethical has found moving super or investments to an ethical fund can help reduce one’s carbon footprint.

lnkd.in/gmR-4VBj

#australianethical #carbonfootprint #climatechange #superannuation #survey",Positive
390,"📣 We are looking for successful and innovative intercultural and interreligious dialogue projects! 🤝

Submission deadline: 15 March 2023

🛈 intercultural-achievement.com
____
#IAA #Sustainability #RecentEvents #Technology #Innovation #Media #IntegrationInAustria #BestAustrianProject https://t.co/oC5TwfCnJ3",Neutral
391,"Learn how circular recycling innovator Encina and CPFD Software deployed Azure #HPC, powered by NVIDIA, for one of the largest virtual reactor simulations ever run on any public cloud platform, helping design real-world #sustainability solutions. bit.ly/3XTqHbB",Positive
392,Create beautiful wood floors with reclaimed wood. #sustainability #homerenovation  cpix.me/a/162942444 https://t.co/Kdof6KtIqQ,Positive
393,Did you know using 20 kilowatts less/month can save about 200 lbs of GHGS/year airkinglimited.com/climate-change/ #climatechange #airking https://t.co/YDMxVE95AF,Positive
394,@RobertPatillo @michaelgwaltz @michaelgwaltz⚓️☕️🥓🍳🧀🗽🥯🇺🇸 seems @RobertPatillo is clueless about @NSAGov Having  Tapes of @ClimateEnvoy telling Russians @Davos to dump nuke waste over Chukchi Shelf in the East Siberian Sea~Yes! Russian #ClimateChange is Killing people...and melting the polar Ice cap too! https://t.co/un0Kf82WnT,Negative
395,"@Julio_Rosas11 #Migration will increase, because of #climatechange.

The times have come, foretold by the Holy Mother.

You have to build welcome centers and housing,  to prepare.   

Set up a voucher system, that #migrants can buy items, and food, until they can work.  

The changes in 🧵1",Negative
396,"Planning for retirement means planning for your future! Starting Jan 30, a new rule allows for #climatechange and #ESG factors in corporate-sponsored retirement plans. Now you can invest in your retirement savings while also supporting a sustainable future market-values.thebusinessdownload.com/companies-face…",Positive
397,How are Big Oil and entrepreneurial energy companies making vital contributions to fighting climate change? Read about their growing commitment to expanding global use of renewable and clean energy sources. #sustainability #climatechange social.ora.cl/601535zWl @OracleConst,Neutral
398,'@HPE India’s Rajesh Dhar On The Urgency Of Transitioning To #LowEnergy #DataCenters' #Sustainability hpe.to/601935zW5,Positive
399,#ESG efforts and #sustainability planning are a part of this long-view 2030 Forecast from Ogilvy Consulting -,Positive
400,"This will take cars off the roads with increased service, reduce our carbon footprint and connect San Francisco and Silicon Valley to the rest of the Bay Area with virtually a seamless transportation network.#environment #CalTrain",Positive
401,"3/4 He takes shots at both sides of the aisle and makes some excellent points. "" We need to stop being insane in our approach to fixing the #environment and trying something new. I don't know what will work, but I know what didn't work - asking people to be good.""",Neutral
402,"“Competitive market structures are one of the most effective tools to achieve our nation’s shared energy, environmental, and economic goals.” Amen to that @RA_Dillon! @ConservAmerica @RaineyCenter #energy #environment #ClimateSolutions c3newsmag.com/a-new-approach…",Positive
403,These benefits might convince you to start #recycling. #sustainability  cpix.me/a/162936293 https://t.co/maoKCaIlk4,Positive
404,Way to go to make people aware of #ClimateChange @ClimateHuman!,Positive
405,"Free Webinar: Sustainable Careers 101: What are Green Jobs?, February 9, 4 pm: buff.ly/3W8WZO7 @USGBCLA @USGBC #greenjobs #jobs #careers #greenbuilding #building #buildings #climatechange #architecture #design #engineering #realestate #development #free #sustainability https://t.co/BgCLd6PEQA",Neutral
406,"Make your workforce more visible in a sustainable way with bamboo name badges.
Learn more here: bit.ly/3D1V2MB
#namebadge #bamboo #ecofriendly #eco #sustainability https://t.co/9qP2JntJsG",Positive
407,We only have one planet. #Earth #Sustainability,Neutral
408,Energy efficiency policies &amp; programs have saved consumers nearly $800 billion per year in energy costs. #themoreyouknow #EnergyEfficiency #Sustainability bit.ly/3HDHkSK,Positive
409,Birdhouse made from a repurposed Ariat boot. Designed and painted by me. #sustainability #repurposed #green #birdhouse #cowboyboots instagram.com/p/CoIcZZROE9r/…,Positive
410,"Want to renovate to meet net-zero standards? Consider energy-efficient appliances, solar panels, and insulation, smart home technology and sustainable building materials. It's a smart investment for the environment and your wallet. #netzerorenovation #sustainability #greenhome""",Positive
411,"#Warning: ""Deadly #fungal #infection '#ValleyFever' that kills one in 100 sufferers is spreading across the US 'because of #climatechange' — as hit #zombie show 'The Last of Us' heightens #fungi fears."" mol.im/a/11697467 via @MailOnline",Negative
412,"Discover the future of sustainable farming with MyEnviro! Brent ""Butch"" Paterson shares his vision on how data can connect you to the environment. Read about the secure, central, &amp; certified source of truth for Kiwi producers &amp; regulators. #Sustainability tinyurl.com/mrxyxcrx",Neutral
413,"The only thing more concerning than Climate Change, is if the Climate didn't change

#ClimateEmergency #ClimateChange",Neutral
414,The first Net- Zero Village in #Canada —Stirling #Alberta #Sustainability ☀️,Positive
415,"Cytiva is proud to contribute to BioPhorum's environmental sustainability roadmap. A great example of the industry working together to drive sustainability. 

Download the roadmap here: ms.spr.ly/601651yHQ

#sustainability",Positive
416,"Going green has never been easier!

Switch to solar energy and save money on your business's energy bills. 

Contact us to learn more and get a free consultation. 

barnettandassoc.com

#solarenergy #greenbusiness #sustainability #business https://t.co/O6mlEysGLJ",Positive
417,"Why does @HomeDepot sell multi coat paints tied to #CO2 rich #Tio2 from @BehrPaint &amp; @PPG. As World’s largest retailer, they use a consumer financed model to pollute #environment. #CEO Edward Decker get #CarbonFootprint under control.

And chooses the most #carbon intensive aisle https://t.co/7xfMp1fNgO",Negative
418,"Trying to generate some new content for my #environment focused blog, Vertography. My experiments creating short stories for the kids using #ChatGPT led me to wondering whether it could write a skeleton of an article for the blog. This the first one wher… ift.tt/HEjpvPR",Positive
419,"The Battery Belt is heating up! @RedwoodMat, co-founded by a @Tesla alum, is investing $3.5 billion to build a 600-acre factory in South Carolina, bringing America closer to a sustainable, domestic battery supply chain #EVs #Sustainability clean-energy.thebusinessdownload.com/us-battery-bel…",Positive
420,"""T-Mobile Announces Net-Zero Target Across Its Entire Carbon Footprint By 2040 And Joins The Climate Pledge.""
More forbes.com/sites/carolina…
#News
#Sustainability
#technews",Positive
421,"EU electricity saw a major shift in the year 2022 in order to transition to renewable energy. 2022 saw increase in use of solar, fossil fuel use continues to drop seeing a 29% decrease in the first two weeks of 2023. #Sustainability #Environment #Climate
ember-climate.org/insights/resea…",Positive
422,"Worldwide Climate Teach-In Comes to Maryland in March 🌱🌎@MDEnvironment

#ClimateChange #MD #Maryland #Counties #LocalGov #Environment #Education conduitstreet.mdcounties.org/2023/02/01/wor…",Positive
423,"Today is #vegetarianday in #Sweden. I’m #vegetarian all year around, and so is the #food served at my Residence. Tonight’s #homemade #dinner is nothing special. #tofu #wholegrain #rice #lentils #tahini and lots of #veggies.
#healthylifestyle #HealthyFood #Sustainability https://t.co/SYN07OB2sX",Neutral
424,The great garden tidy up continues! These effective contributors helped Mrs Anderson tidy up more of the garden. It’s already looking so much better! #garden #tidyup #environment #spaces https://t.co/xfgiCIquD0,Neutral
